Typ;Name;Latitude;Longitude;Tempolimit;Details
Haltestelle;Wohlgelegen EKZ;49.5037279;8.4996373;;Bus Stop
Haltestelle;Bonifatiuskirche;49.4981029;8.4891331;;Bus Stop
Haltestelle;Ludolf-Krehl-Straße;49.4972772;8.4924343;;Bus Stop
Ampel;Ampel;49.4944015;8.4571521;;Traffic Signal
Ampel;Ampel;49.5046403;8.4703025;;Traffic Signal
Ampel;Ampel;49.5048135;8.4698792;;Traffic Signal
Ampel;Ampel;49.4982679;8.4882463;;Traffic Signal
Haltestelle;Universität;49.48256;8.4651509;;Bus Stop
Haltestelle;Popakademie;49.497023;8.4576382;;Bus Stop
Haltestelle;Popakademie;49.4964017;8.4575239;;Bus Stop
Haltestelle;Pfalzplatz;49.4647028;8.469763;;Bus Stop
Ampel;Ampel;49.5053054;8.463233;;Traffic Signal
Ampel;Ampel;49.4998277;8.475753;;Traffic Signal
Ampel;Ampel;49.4997223;8.4760046;;Traffic Signal
Ampel;Ampel;49.5042925;8.4615071;;Traffic Signal
Ampel;Ampel;49.5055676;8.4696409;;Traffic Signal
Haltestelle;Zeppelinstraße;49.5058709;8.4662931;;Bus Stop
Haltestelle;Neuer Meßplatz;49.5045486;8.4709459;;Bus Stop
Haltestelle;Herzogenriedbad;49.5039102;8.4765441;;Bus Stop
Ampel;Ampel;49.4970031;8.4918227;;Traffic Signal
Ampel;Ampel;49.4970409;8.4918939;;Traffic Signal
Ampel;Ampel;49.49926;8.4956644;;Traffic Signal
Ampel;Ampel;49.499052;8.4955841;;Traffic Signal
Routenpunkt (Way);Möhlstraße;49.4741451;8.4865397;50;Original OSM
Routenpunkt (Way);Möhlstraße;49.4741824;8.4866026;50;Original OSM
Routenpunkt (Way);Möhlstraße;49.4742084;8.4866446;50;Original OSM
Routenpunkt (Way);Möhlstraße;49.4742356;8.4866879;50;Original OSM
Routenpunkt (Way);Möhlstraße;49.4742499;8.4867066;50;Original OSM
Routenpunkt (Way);Möhlstraße;49.4742797;8.4867454;50;Original OSM
Routenpunkt (Way);Möhlstraße;49.4742928;8.4867625;50;Original OSM
Routenpunkt (Way);Möhlstraße;49.4743465;8.4868171;50;Original OSM
Routenpunkt (Way);Möhlstraße;49.4744583;8.4869051;50;Original OSM
Routenpunkt (Way);Kaiserring;49.4839904;8.4739489;50;Original OSM
Routenpunkt (Way);Kaiserring;49.4838833;8.4738403;50;Original OSM
Routenpunkt (Way);Kaiserring;49.4838049;8.4737612;50;Original OSM
Routenpunkt (Way);Friedrichsring;49.4850699;8.4753423;50;Original OSM
Routenpunkt (Way);Friedrichsring;49.4850673;8.4751873;50;Original OSM
Routenpunkt (Way);Friedrichsring;49.4850631;8.4751371;50;Original OSM
Routenpunkt (Way);Bismarckstraße;49.4859162;8.4595612;50;Original OSM
Routenpunkt (Way);Bismarckstraße;49.485984;8.45946065;50;Interpoliert
Routenpunkt (Way);Bismarckstraße;49.4860518;8.4593601;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4681554;8.4829498;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.46821645;8.4830939;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4682775;8.483238;50;Original OSM
Routenpunkt (Way);Parkring;49.4894196;8.4565088;50;Original OSM
Routenpunkt (Way);Parkring;49.4894842;8.4564965;50;Original OSM
Routenpunkt (Way);Unbekannt;49.4997465;8.4609242;50;Original OSM
Routenpunkt (Way);Unbekannt;49.4998776;8.4608945;50;Original OSM
Routenpunkt (Way);Unbekannt;49.4999684;8.4608664;50;Original OSM
Routenpunkt (Way);Unbekannt;49.5000482;8.4608259;50;Original OSM
Routenpunkt (Way);Unbekannt;49.5001293;8.4607729;50;Original OSM
Routenpunkt (Way);Unbekannt;49.5002047;8.4607148;50;Original OSM
Routenpunkt (Way);Unbekannt;49.5002906;8.4606391;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.5003765;8.4605634;50;Original OSM
Routenpunkt (Way);Unbekannt;49.50046665;8.46046895;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.5005568;8.4603745;50;Original OSM
Routenpunkt (Way);Unbekannt;49.500660266666664;8.460266866666666;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.500763733333336;8.460159233333334;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.5008672;8.4600516;50;Original OSM
Routenpunkt (Way);Unbekannt;49.50094923333334;8.459976166666667;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.501031266666665;8.459900733333333;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.5011133;8.4598253;50;Original OSM
Routenpunkt (Way);Unbekannt;49.501203933333336;8.4597504;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.501294566666665;8.4596755;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.5013852;8.4596006;50;Original OSM
Routenpunkt (Way);Unbekannt;49.50151065;8.4595281;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.5016361;8.4594556;50;Original OSM
Routenpunkt (Way);Soironstraße;49.4978296;8.4898384;30;Original OSM
Routenpunkt (Way);Soironstraße;49.49775814;8.48998922;30;Interpoliert
Routenpunkt (Way);Soironstraße;49.49768668;8.49014004;30;Interpoliert
Routenpunkt (Way);Soironstraße;49.49761522;8.49029086;30;Interpoliert
Routenpunkt (Way);Soironstraße;49.49754376;8.49044168;30;Interpoliert
Routenpunkt (Way);Soironstraße;49.4974723;8.4905925;30;Original OSM
Routenpunkt (Way);Soironstraße;49.4974328;8.4907425;30;Original OSM
Routenpunkt (Way);Soironstraße;49.4974032;8.49084485;30;Interpoliert
Routenpunkt (Way);Soironstraße;49.4973736;8.4909472;30;Original OSM
Routenpunkt (Way);Soironstraße;49.49727213333333;8.491074600000001;30;Interpoliert
Routenpunkt (Way);Soironstraße;49.49717066666667;8.491202;30;Interpoliert
Routenpunkt (Way);Soironstraße;49.4970692;8.4913294;30;Original OSM
Routenpunkt (Way);Parkring;49.4875769;8.4560781;50;Original OSM
Routenpunkt (Way);Parkring;49.487687075;8.4560976;50;Interpoliert
Routenpunkt (Way);Parkring;49.48779725;8.4561171;50;Interpoliert
Routenpunkt (Way);Parkring;49.487907425;8.456136599999999;50;Interpoliert
Routenpunkt (Way);Parkring;49.4880176;8.4561561;50;Original OSM
Routenpunkt (Way);Parkring;49.488117599999995;8.456172599999999;50;Interpoliert
Routenpunkt (Way);Parkring;49.4882176;8.4561891;50;Original OSM
Routenpunkt (Way);Parkring;49.491053;8.4569496;30;Original OSM
Routenpunkt (Way);Parkring;49.49112205;8.4568877;30;Interpoliert
Routenpunkt (Way);Parkring;49.4911911;8.4568258;30;Original OSM
Routenpunkt (Way);Möhlstraße;49.4723385;8.484623;50;Original OSM
Routenpunkt (Way);Möhlstraße;49.47244724;8.484725679999999;50;Interpoliert
Routenpunkt (Way);Möhlstraße;49.47255598;8.48482836;50;Interpoliert
Routenpunkt (Way);Möhlstraße;49.47266472;8.48493104;50;Interpoliert
Routenpunkt (Way);Möhlstraße;49.47277346;8.48503372;50;Interpoliert
Routenpunkt (Way);Möhlstraße;49.4728822;8.4851364;50;Original OSM
Routenpunkt (Way);Möhlstraße;49.47294575;8.48519615;50;Interpoliert
Routenpunkt (Way);Möhlstraße;49.4730093;8.4852559;50;Original OSM
Routenpunkt (Way);Möhlstraße;49.4722559;8.4845407;50;Original OSM
Routenpunkt (Way);Möhlstraße;49.4723385;8.484623;50;Original OSM
Routenpunkt (Way);Unbekannt;49.4974662;8.4594457;50;Original OSM
Routenpunkt (Way);Unbekannt;49.497560050000004;8.45947625;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.4976539;8.4595068;50;Original OSM
Routenpunkt (Way);Unbekannt;49.4977357;8.45955775;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.4978175;8.4596087;50;Original OSM
Routenpunkt (Way);Unbekannt;49.497912;8.4596715;50;Original OSM
Routenpunkt (Way);Unbekannt;49.497996;8.4597485;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.49808;8.4598255;50;Original OSM
Routenpunkt (Way);Unbekannt;49.498188614285716;8.45992852857143;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.49829722857143;8.460031557142857;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.498405842857146;8.460134585714286;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.49851445714285;8.460237614285715;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.49862307142857;8.460340642857144;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.49873168571428;8.460443671428571;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.4988403;8.4605467;50;Original OSM
Routenpunkt (Way);Unbekannt;49.4989149;8.460612300000001;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.4989895;8.4606779;50;Original OSM
Routenpunkt (Way);Unbekannt;49.4990522;8.4607235;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.4991149;8.4607691;50;Original OSM
Routenpunkt (Way);Unbekannt;49.4991859;8.4608089;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.4992569;8.4608487;50;Original OSM
Routenpunkt (Way);Unbekannt;49.4993497;8.4608859;50;Original OSM
Routenpunkt (Way);Unbekannt;49.4994539;8.4609192;50;Original OSM
Routenpunkt (Way);Unbekannt;49.49952835;8.460927049999999;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.4996028;8.4609349;50;Original OSM
Routenpunkt (Way);Unbekannt;49.49967465;8.46092955;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.4997465;8.4609242;50;Original OSM
Routenpunkt (Way);Dalbergstraße;49.4962309;8.4613439;50;Original OSM
Routenpunkt (Way);Dalbergstraße;49.4961754;8.4613119;50;Original OSM
Routenpunkt (Way);Dalbergstraße;49.49606143333333;8.461255066666666;50;Interpoliert
Routenpunkt (Way);Dalbergstraße;49.49594746666667;8.461198233333334;50;Interpoliert
Routenpunkt (Way);Dalbergstraße;49.4958335;8.4611414;50;Original OSM
Routenpunkt (Way);Dalbergstraße;49.4957373;8.4610928;50;Interpoliert
Routenpunkt (Way);Dalbergstraße;49.4956411;8.4610442;50;Original OSM
Routenpunkt (Way);Unbekannt;49.5016361;8.4594556;50;Original OSM
Routenpunkt (Way);Unbekannt;49.501726399999995;8.4594191;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.5018167;8.4593826;50;Original OSM
Routenpunkt (Way);Unbekannt;49.5018965;8.4593646;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.5019763;8.4593466;50;Original OSM
Routenpunkt (Way);Unbekannt;49.502101;8.4593418;50;Original OSM
Routenpunkt (Way);Ludwig-Jolly-Straße;49.502101;8.4593418;50;Original OSM
Routenpunkt (Way);Ludwig-Jolly-Straße;49.5021928;8.459349366666666;50;Interpoliert
Routenpunkt (Way);Ludwig-Jolly-Straße;49.5022846;8.459356933333334;50;Interpoliert
Routenpunkt (Way);Ludwig-Jolly-Straße;49.5023764;8.4593645;50;Original OSM
Routenpunkt (Way);Ludwig-Jolly-Straße;49.50246865;8.45939855;50;Interpoliert
Routenpunkt (Way);Ludwig-Jolly-Straße;49.5025609;8.4594326;50;Original OSM
Routenpunkt (Way);Ludwig-Jolly-Straße;49.50264705;8.45948005;50;Interpoliert
Routenpunkt (Way);Ludwig-Jolly-Straße;49.5027332;8.4595275;50;Original OSM
Routenpunkt (Way);Ludwig-Jolly-Straße;49.50281545;8.4595901;50;Interpoliert
Routenpunkt (Way);Ludwig-Jolly-Straße;49.5028977;8.4596527;50;Original OSM
Routenpunkt (Way);Dalbergstraße;49.4956411;8.4610442;50;Original OSM
Routenpunkt (Way);Dalbergstraße;49.4955689;8.4609296;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4648847;8.4756169;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4649179;8.4757069;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.46497303333334;8.475873533333333;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.46502816666667;8.476040166666667;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4650833;8.4762068;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4651012;8.4762608;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.46513605;8.47637395;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4651709;8.4764871;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4652287;8.47666095;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4652865;8.476834799999999;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4653443;8.47700865;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4654021;8.4771825;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4654598;8.4773559;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.465521966666664;8.477536566666666;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.46558413333334;8.477717233333333;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4656463;8.4778979;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.465710400000006;8.4780585;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4657745;8.4782191;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4658386;8.478379700000001;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4659027;8.4785403;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.465966800000004;8.4787009;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4660309;8.4788615;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.46609414;8.47900008;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.46615738;8.47913866;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.46622062;8.47927724;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.46628386;8.47941582;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4663471;8.4795544;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4663847;8.4796326;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4664675;8.4797931;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.466550299999994;8.4799536;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.466633099999996;8.4801141;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4667159;8.4802746;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4667903;8.4804204;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4668723;8.480572342857142;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4669543;8.480724285714286;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4670363;8.480876228571429;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4671183;8.481028171428571;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4672003;8.481180114285714;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4672823;8.481332057142858;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4673643;8.481484;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4674463;8.481635942857142;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4675283;8.481787885714287;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4676103;8.481939828571429;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4676923;8.482091771428571;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4677743;8.482243714285714;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4678563;8.482395657142858;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4679383;8.4825476;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.468010666666665;8.482681666666666;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.468083033333336;8.482815733333334;50;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4681554;8.4829498;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4684371;8.4836627;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4684898;8.4837831;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4685097;8.4838413;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4685486;8.4839327;50;Original OSM
Routenpunkt (Way);Kaiserring;49.4814359;8.4714386;50;Original OSM
Routenpunkt (Way);Kaiserring;49.4813254;8.4713573;50;Original OSM
Routenpunkt (Way);Kaiserring;49.4812481;8.4713004;50;Original OSM
Routenpunkt (Way);Kaiserring;49.4844667;8.4744411;50;Original OSM
Routenpunkt (Way);Kaiserring;49.4843869;8.4743644;50;Original OSM
Routenpunkt (Way);Kaiserring;49.4843544;8.4743341;50;Original OSM
Routenpunkt (Way);Friedrichsplatz;49.4832698;8.4781402;50;Original OSM
Routenpunkt (Way);Friedrichsplatz;49.4833168;8.4781517;50;Original OSM
Routenpunkt (Way);Friedrichsplatz;49.4833901;8.4781738;50;Original OSM
Routenpunkt (Way);Friedrichsplatz;49.4834385;8.4781837;50;Original OSM
Routenpunkt (Way);Friedrichsplatz;49.4834917;8.4781916;50;Original OSM
Routenpunkt (Way);Friedrichsplatz;49.483538;8.4781928;50;Original OSM
Routenpunkt (Way);Friedrichsplatz;49.4835832;8.478188;50;Original OSM
Routenpunkt (Way);Friedrichsplatz;49.4836455;8.4781788;50;Original OSM
Routenpunkt (Way);Friedrichsplatz;49.483704;8.4781619;50;Original OSM
Routenpunkt (Way);Friedrichsplatz;49.4837568;8.4781414;50;Original OSM
Routenpunkt (Way);Friedrichsplatz;49.4838457;8.4780926;50;Original OSM
Routenpunkt (Way);Friedrichsring;49.4850455;8.4749257;50;Original OSM
Routenpunkt (Way);Friedrichsring;49.48493565;8.4748359;50;Interpoliert
Routenpunkt (Way);Friedrichsring;49.4848258;8.4747461;50;Original OSM
Routenpunkt (Way);Augustaanlage;49.4792043;8.4884508;50;Original OSM
Routenpunkt (Way);Augustaanlage;49.47925815;8.4883123;50;Interpoliert
Routenpunkt (Way);Augustaanlage;49.479312;8.4881738;50;Original OSM
Routenpunkt (Way);Augustaanlage;49.4793556;8.4880594;50;Original OSM
Routenpunkt (Way);Augustaanlage;49.47940305;8.4879384;50;Interpoliert
Routenpunkt (Way);Augustaanlage;49.4794505;8.4878174;50;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4646767;8.4725651;30;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4646727;8.472757466666668;30;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4646687;8.472949833333333;30;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.4646647;8.4731422;30;Original OSM
Routenpunkt (Way);Speyerer Straße;49.464660457142855;8.473344542857143;30;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.46465621428572;8.473546885714285;30;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.46465197142857;8.473749228571428;30;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.46464772857143;8.473951571428572;30;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.464643485714284;8.474153914285715;30;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.464639242857146;8.474356257142857;30;Interpoliert
Routenpunkt (Way);Speyerer Straße;49.464635;8.4745586;30;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4646384;8.4746629;30;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4646493;8.474785;30;Original OSM
Routenpunkt (Way);Speyerer Straße;49.464671;8.4749013;30;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4647;8.4750207;30;Original OSM
Routenpunkt (Way);Speyerer Straße;49.4647316;8.4751282;30;Original OSM
Routenpunkt (Way);Augustaanlage;49.480883;8.4841342;50;Original OSM
Routenpunkt (Way);Augustaanlage;49.48092185;8.48403425;50;Interpoliert
Routenpunkt (Way);Augustaanlage;49.4809607;8.4839343;50;Original OSM
Routenpunkt (Way);Augustaanlage;49.4809607;8.4839343;50;Original OSM
Routenpunkt (Way);Augustaanlage;49.4809973;8.4838402;50;Original OSM
Routenpunkt (Way);Augustaanlage;49.48105831666666;8.483683249999999;50;Interpoliert
Routenpunkt (Way);Augustaanlage;49.48111933333333;8.4835263;50;Interpoliert
Routenpunkt (Way);Augustaanlage;49.48118035;8.48336935;50;Interpoliert
Routenpunkt (Way);Augustaanlage;49.481241366666666;8.4832124;50;Interpoliert
Routenpunkt (Way);Augustaanlage;49.48130238333333;8.483055449999998;50;Interpoliert
Routenpunkt (Way);Augustaanlage;49.4813634;8.4828985;50;Original OSM
Routenpunkt (Way);Neckarvorlandstraße;49.4962309;8.4613439;50;Original OSM
Routenpunkt (Way);Neckarvorlandstraße;49.4962933;8.4611603;50;Original OSM
Routenpunkt (Way);Neckarvorlandstraße;49.4963452;8.461046666666666;50;Interpoliert
Routenpunkt (Way);Neckarvorlandstraße;49.496397099999996;8.460933033333333;50;Interpoliert
Routenpunkt (Way);Neckarvorlandstraße;49.496449;8.4608194;50;Original OSM
Routenpunkt (Way);Neckarvorlandstraße;49.49650986666666;8.4607062;50;Interpoliert
Routenpunkt (Way);Neckarvorlandstraße;49.496570733333336;8.460593;50;Interpoliert
Routenpunkt (Way);Neckarvorlandstraße;49.4966316;8.4604798;50;Original OSM
Routenpunkt (Way);Neckarvorlandstraße;49.496701;8.4603674;50;Original OSM
Routenpunkt (Way);Neckarvorlandstraße;49.4967814;8.4602458;50;Original OSM
Routenpunkt (Way);Neckarvorlandstraße;49.4968694;8.4601181;50;Original OSM
Routenpunkt (Way);Neckarvorlandstraße;49.4969277;8.4600469;50;Original OSM
Routenpunkt (Way);Freherstraße;49.4954852;8.460468;50;Original OSM
Routenpunkt (Way);Freherstraße;49.49557495;8.4603939;50;Interpoliert
Routenpunkt (Way);Freherstraße;49.4956647;8.4603198;50;Original OSM
Routenpunkt (Way);Freherstraße;49.495749233333335;8.460256533333334;50;Interpoliert
Routenpunkt (Way);Freherstraße;49.495833766666664;8.460193266666666;50;Interpoliert
Routenpunkt (Way);Freherstraße;49.4959183;8.46013;50;Original OSM
Routenpunkt (Way);Freherstraße;49.49602065;8.460065024999999;50;Interpoliert
Routenpunkt (Way);Freherstraße;49.496123;8.46000005;50;Interpoliert
Routenpunkt (Way);Freherstraße;49.49622535;8.459935075;50;Interpoliert
Routenpunkt (Way);Freherstraße;49.4963277;8.4598701;50;Original OSM
Routenpunkt (Way);Freherstraße;49.496446760000005;8.45980016;50;Interpoliert
Routenpunkt (Way);Freherstraße;49.49656582;8.45973022;50;Interpoliert
Routenpunkt (Way);Freherstraße;49.496684880000004;8.45966028;50;Interpoliert
Routenpunkt (Way);Freherstraße;49.49680394;8.45959034;50;Interpoliert
Routenpunkt (Way);Freherstraße;49.496923;8.4595204;50;Original OSM
Routenpunkt (Way);Freherstraße;49.4970302;8.45948025;50;Interpoliert
Routenpunkt (Way);Freherstraße;49.4971374;8.4594401;50;Original OSM
Routenpunkt (Way);Freherstraße;49.4972583;8.4594242;50;Original OSM
Routenpunkt (Way);Freherstraße;49.4973704;8.4594268;50;Original OSM
Routenpunkt (Way);Freherstraße;49.4974662;8.4594457;50;Original OSM
Routenpunkt (Way);Unbekannt;49.4870015;8.456342;50;Original OSM
Routenpunkt (Way);Unbekannt;49.48706465;8.456228249999999;50;Interpoliert
Routenpunkt (Way);Unbekannt;49.4871278;8.4561145;50;Original OSM
Routenpunkt (Way);Unbekannt;49.4872069;8.4560085;50;Original OSM
Routenpunkt (Way);Unbekannt;49.4810913;8.4712622;;Original OSM
Routenpunkt (Way);Unbekannt;49.4810266;8.4712141;;Original OSM
Routenpunkt (Way);Unbekannt;49.48092674285714;8.471114985714285;;Interpoliert
Routenpunkt (Way);Unbekannt;49.480826885714286;8.471015871428571;;Interpoliert
Routenpunkt (Way);Unbekannt;49.48072702857143;8.470916757142858;;Interpoliert
Routenpunkt (Way);Unbekannt;49.48062717142857;8.470817642857142;;Interpoliert
Routenpunkt (Way);Unbekannt;49.480527314285716;8.470718528571428;;Interpoliert
Routenpunkt (Way);Unbekannt;49.48042745714286;8.470619414285714;;Interpoliert
Routenpunkt (Way);Unbekannt;49.4803276;8.4705203;;Original OSM
Routenpunkt (Way);Augustaanlage;49.4825712;8.4798011;50;Original OSM
Routenpunkt (Way);Augustaanlage;49.48261215;8.4796967;50;Interpoliert
